,reward_id,rewards,remains,current_id
1327,1327,0,4700,
1328,1328,0,4800,
1329,1329,0,4900,
1330,1330,0,5000,
1331,1331,1000,4100,
1332,1332,0,4200,
1333,1333,0,4300,
1334,1334,0,4400,
1335,1335,0,4500,
1336,1336,500,4100,
1337,1337,0,4200,
1338,1338,0,4300,
1339,1339,0,4400,
1340,1340,0,4500,
1341,1341,0,4600,
1342,1342,0,4700,
1343,1343,500,4300,
1344,1344,0,4400,
1345,1345,300,4200,
1346,1346,0,4300,
1347,1347,0,4400,
1348,1348,0,4500,
1349,1349,0,4600,
1350,1350,500,4200,
1351,1351,0,4300,
1352,1352,300,4100,
1353,1353,0,4200,
1354,1354,0,4300,
1355,1355,0,4400,
1356,1356,200,4300,
1357,1357,0,4400,
1358,1358,0,4500,
1359,1359,0,4600,
1360,1360,0,4700,
1361,1361,300,4500,
1362,1362,0,4600,
1363,1363,300,4400,
1364,1364,0,4500,
1365,1365,0,4600,
1366,1366,0,4700,
1367,1367,0,4800,
1368,1368,200,4700,
1369,1369,500,4300,
1370,1370,0,4400,
1371,1371,0,4500,
1372,1372,0,4600,
1373,1373,0,4700,
1374,1374,0,4800,
1375,1375,0,4900,
1376,1376,0,5000,
1377,1377,0,5100,
1378,1378,0,5200,
1379,1379,0,5300,
1380,1380,0,5400,
1381,1381,500,5000,
1382,1382,0,5100,
1383,1383,0,5200,
1384,1384,1000,4300,
1385,1385,0,4400,
1386,1386,0,4500,
1387,1387,0,4600,
1388,1388,0,4700,
1389,1389,0,4800,
1390,1390,200,4700,
1391,1391,0,4800,
1392,1392,0,4900,
1393,1393,0,5000,
1394,1394,200,4900,
1395,1395,300,4700,
1396,1396,0,4800,
1397,1397,0,4900,
1398,1398,0,5000,
1399,1399,0,5100,
1400,1400,0,5200,
1401,1401,0,5300,
1402,1402,0,5400,
1403,1403,0,5500,
1404,1404,0,5600,
1405,1405,200,5500,
1406,1406,300,5300,
1407,1407,0,5400,
1408,1408,0,5500,
1409,1409,0,5600,
1410,1410,1000,4700,
1411,1411,500,4300,
1412,1412,0,4400,
1413,1413,0,4500,
1414,1414,0,4600,
1415,1415,0,4700,
1416,1416,0,4800,
1417,1417,0,4900,
1418,1418,0,5000,
1419,1419,0,5100,
1420,1420,0,5200,
1421,1421,0,5300,
1422,1422,0,5400,
1423,1423,200,5300,
1424,1424,0,5400,
1425,1425,0,5500,
1426,1426,0,5600,
1427,1427,0,5700,
1428,1428,0,5800,
1429,1429,200,5700,
1430,1430,0,5800,
1431,1431,0,5900,
1432,1432,0,6000,
1433,1433,0,6100,
1434,1434,0,6200,
1435,1435,300,6000,
1436,1436,0,6100,
1437,1437,300,5900,
1438,1438,300,5700,
1439,1439,0,5800,
1440,1440,200,5700,
1441,1441,300,5500,
1442,1442,0,5600,
1443,1443,0,5700,
1444,1444,0,5800,
1445,1445,1000,4900,
1446,1446,0,5000,
1447,1447,0,5100,
1448,1448,0,5200,
1449,1449,500,4800,
1450,1450,0,4900,
1451,1451,0,5000,
1452,1452,0,5100,
1453,1453,0,5200,
1454,1454,200,5100,
1455,1455,0,5200,
1456,1456,0,5300,
1457,1457,0,5400,
1458,1458,0,5500,
1459,1459,0,5600,
1460,1460,500,5200,
1461,1461,0,5300,
1462,1462,0,5400,
1463,1463,300,5200,
1464,1464,0,5300,
1465,1465,200,5200,
1466,1466,300,5000,
1467,1467,0,5100,
1468,1468,0,5200,
1469,1469,1000,4300,
1470,1470,0,4400,
1471,1471,500,4000,
1472,1472,0,4100,
1473,1473,0,4200,
1474,1474,200,4100,
1475,1475,0,4200,
1476,1476,0,4300,
1477,1477,0,4400,
1478,1478,0,4500,
1479,1479,0,4600,
1480,1480,200,4500,
1481,1481,200,4400,
1482,1482,500,4000,
1483,1483,0,4100,
1484,1484,200,4000,
1485,1485,0,4100,
1486,1486,0,4200,
1487,1487,0,4300,
1488,1488,0,4400,
1489,1489,300,4200,
1490,1490,300,4000,
1491,1491,0,4100,
1492,1492,0,4200,
1493,1493,200,4100,
1494,1494,0,4200,
1495,1495,0,4300,
1496,1496,0,4400,
1497,1497,0,4500,
1498,1498,0,4600,
1499,1499,0,4700,
1500,1500,200,4600,
1501,1501,0,4700,
1502,1502,200,4600,
1503,1503,0,4700,
1504,1504,0,4800,
1505,1505,0,4900,
1506,1506,0,5000,
1507,1507,0,5100,
1508,1508,0,5200,
1509,1509,0,5300,
1510,1510,0,5400,
1511,1511,0,5500,
1512,1512,0,5600,
1513,1513,0,5700,
1514,1514,200,5600,
1515,1515,0,5700,
1516,1516,500,5300,
1517,1517,0,5400,
1518,1518,0,5500,
1519,1519,200,5400,
1520,1520,200,5300,
1521,1521,0,5400,
1522,1522,1000,4500,
1523,1523,0,4600,
1524,1524,0,4700,
1525,1525,0,4800,
1526,1526,0,4900,
1527,1527,500,4500,
1528,1528,0,4600,
1529,1529,0,4700,
1530,1530,0,4800,
1531,1531,0,4900,
1532,1532,0,5000,
1533,1533,0,5100,
1534,1534,0,5200,
1535,1535,0,5300,
1536,1536,0,5400,
1537,1537,0,5500,
1538,1538,200,5400,
1539,1539,300,5200,
1540,1540,0,5300,
1541,1541,200,5200,
1542,1542,1000,4300,
1543,1543,0,4400,
1544,1544,0,4500,
1545,1545,0,4600,
1546,1546,0,4700,
1547,1547,0,4800,
1548,1548,200,4700,
1549,1549,0,4800,
1550,1550,0,4900,
1551,1551,0,5000,
1552,1552,0,5100,
1553,1553,1000,4200,
1554,1554,0,4300,
1555,1555,0,4400,
1556,1556,0,4500,
1557,1557,0,4600,
1558,1558,0,4700,
1559,1559,0,4800,
1560,1560,300,4600,
1561,1561,0,4700,
1562,1562,0,4800,
1563,1563,0,4900,
1564,1564,0,5000,
1565,1565,0,5100,
1566,1566,200,5000,
1567,1567,0,5100,
1568,1568,0,5200,
1569,1569,0,5300,
1570,1570,0,5400,
1571,1571,0,5500,
1572,1572,0,5600,
1573,1573,0,5700,
1574,1574,200,5600,
1575,1575,0,5700,
1576,1576,0,5800,
1577,1577,0,5900,
1578,1578,0,6000,
1579,1579,0,6100,
1580,1580,0,6200,
1581,1581,200,6100,
1582,1582,300,5900,
1583,1583,0,6000,
1584,1584,0,6100,
1585,1585,2000,4200,
1586,1586,300,4000,
1587,1587,0,4100,
1588,1588,0,4200,
1589,1589,0,4300,
1590,1590,0,4400,
1591,1591,300,4200,
1592,1592,300,4000,
1593,1593,0,4100,
1594,1594,200,4000,
1595,1595,0,4100,
1596,1596,0,4200,
1597,1597,0,4300,
1598,1598,0,4400,
1599,1599,0,4500,
1600,1600,200,4400,
1601,1601,0,4500,
1602,1602,200,4400,
1603,1603,0,4500,
1604,1604,200,4400,
1605,1605,0,4500,
1606,1606,0,4600,
1607,1607,500,4200,
1608,1608,0,4300,
1609,1609,200,4200,
1610,1610,0,4300,
1611,1611,0,4400,
1612,1612,0,4500,
1613,1613,0,4600,
1614,1614,500,4200,
1615,1615,0,4300,
1616,1616,0,4400,
1617,1617,0,4500,
1618,1618,0,4600,
1619,1619,0,4700,
1620,1620,0,4800,
1621,1621,0,4900,
1622,1622,0,5000,
1623,1623,300,4800,
1624,1624,300,4600,
1625,1625,0,4700,
1626,1626,0,4800,
1627,1627,0,4900,
1628,1628,0,5000,
1629,1629,0,5100,
1630,1630,0,5200,
1631,1631,0,5300,
1632,1632,0,5400,
1633,1633,0,5500,
1634,1634,300,5300,
1635,1635,0,5400,
1636,1636,1000,4500,
1637,1637,0,4600,
1638,1638,0,4700,
1639,1639,0,4800,
1640,1640,0,4900,
1641,1641,200,4800,
1642,1642,0,4900,
1643,1643,0,5000,
1644,1644,500,4600,
1645,1645,500,4200,
1646,1646,200,4100,
1647,1647,0,4200,
1648,1648,0,4300,
1649,1649,0,4400,
1650,1650,0,4500,
1651,1651,0,4600,
1652,1652,0,4700,
1653,1653,0,4800,
1654,1654,0,4900,
1655,1655,0,5000,
1656,1656,0,5100,
1657,1657,200,5000,
1658,1658,200,4900,
1659,1659,300,4700,
1660,1660,0,4800,
1661,1661,500,4400,
1662,1662,0,4500,
1663,1663,0,4600,
1664,1664,0,4700,
1665,1665,0,4800,
1666,1666,0,4900,
1667,1667,1000,4000,
1668,1668,0,4100,
1669,1669,200,4000,
1670,1670,0,4100,
1671,1671,0,4200,
1672,1672,0,4300,
1673,1673,0,4400,
1674,1674,0,4500,
1675,1675,0,4600,
1676,1676,300,4400,
1677,1677,0,4500,
1678,1678,0,4600,
1679,1679,0,4700,
1680,1680,0,4800,
1681,1681,200,4700,
1682,1682,300,4500,
1683,1683,0,4600,
1684,1684,0,4700,
1685,1685,0,4800,
1686,1686,200,4700,
1687,1687,0,4800,
1688,1688,0,4900,
1689,1689,0,5000,
1690,1690,0,5100,
1691,1691,0,5200,
1692,1692,300,5000,
1693,1693,300,4800,
1694,1694,0,4900,
1695,1695,0,5000,
1696,1696,0,5100,
1697,1697,0,5200,
1698,1698,0,5300,
1699,1699,0,5400,
1700,1700,0,5500,
1701,1701,0,5600,
1702,1702,0,5700,
1703,1703,0,5800,
1704,1704,0,5900,
1705,1705,500,5500,
1706,1706,0,5600,
1707,1707,0,5700,
1708,1708,1000,4800,
1709,1709,200,4700,
1710,1710,0,4800,
1711,1711,0,4900,
1712,1712,200,4800,
1713,1713,0,4900,
1714,1714,200,4800,
1715,1715,0,4900,
1716,1716,0,5000,
1717,1717,0,5100,
1718,1718,300,4900,
1719,1719,200,4800,
1720,1720,0,4900,
1721,1721,0,5000,
1722,1722,0,5100,
1723,1723,0,5200,
1724,1724,0,5300,
1725,1725,200,5200,
1726,1726,200,5100,
1727,1727,300,4900,
1728,1728,0,5000,
1729,1729,500,4600,
1730,1730,0,4700,
1731,1731,0,4800,
1732,1732,0,4900,
1733,1733,0,5000,
1734,1734,0,5100,
1735,1735,0,5200,
1736,1736,0,5300,
1737,1737,200,5200,
1738,1738,0,5300,
1739,1739,1000,4400,
1740,1740,0,4500,
1741,1741,300,4300,
1742,1742,200,4200,
1743,1743,0,4300,
1744,1744,0,4400,
1745,1745,0,4500,
1746,1746,0,4600,
1747,1747,0,4700,
1748,1748,500,4300,
1749,1749,0,4400,
1750,1750,0,4500,
1751,1751,0,4600,
1752,1752,0,4700,
1753,1753,0,4800,
1754,1754,0,4900,
1755,1755,0,5000,
1756,1756,0,5100,
1757,1757,0,5200,
1758,1758,0,5300,
1759,1759,0,5400,
1760,1760,0,5500,
1761,1761,0,5600,
1762,1762,0,5700,
1763,1763,0,5800,
1764,1764,0,5900,
1765,1765,2000,4000,
1766,1766,0,4100,
1767,1767,0,4200,
1768,1768,0,4300,
1769,1769,300,4100,
1770,1770,0,4200,
1771,1771,200,4100,
1772,1772,200,4000,
1773,1773,0,4100,
1774,1774,200,4000,
1775,1775,0,4100,
1776,1776,0,4200,
1777,1777,0,4300,
1778,1778,0,4400,
1779,1779,0,4500,
1780,1780,0,4600,
1781,1781,0,4700,
1782,1782,0,4800,
1783,1783,0,4900,
1784,1784,0,5000,
1785,1785,0,5100,
1786,1786,0,5200,
1787,1787,0,5300,
1788,1788,0,5400,
1789,1789,500,5000,
1790,1790,500,4600,
1791,1791,0,4700,
1792,1792,0,4800,
1793,1793,500,4400,
1794,1794,0,4500,
1795,1795,200,4400,
1796,1796,0,4500,
1797,1797,200,4400,
1798,1798,0,4500,
1799,1799,0,4600,
1800,1800,300,4400,
1801,1801,0,4500,
1802,1802,0,4600,
1803,1803,0,4700,
1804,1804,300,4500,
1805,1805,0,4600,
1806,1806,0,4700,
1807,1807,0,4800,
1808,1808,0,4900,
1809,1809,0,5000,
1810,1810,300,4800,
1811,1811,200,4700,
1812,1812,0,4800,
1813,1813,0,4900,
1814,1814,0,5000,
1815,1815,0,5100,
1816,1816,0,5200,
1817,1817,0,5300,
1818,1818,500,4900,
1819,1819,500,4500,
1820,1820,200,4400,
1821,1821,0,4500,
1822,1822,0,4600,
1823,1823,300,4400,
1824,1824,0,4500,
1825,1825,0,4600,
1826,1826,300,4400,
1827,1827,0,4500,
1828,1828,0,4600,
1829,1829,300,4400,
1830,1830,200,4300,
1831,1831,200,4200,
1832,1832,200,4100,
1833,1833,0,4200,
1834,1834,0,4300,
1835,1835,0,4400,
1836,1836,300,4200,
1837,1837,0,4300,
1838,1838,0,4400,
1839,1839,0,4500,
1840,1840,0,4600,
1841,1841,300,4400,
1842,1842,0,4500,
1843,1843,0,4600,
1844,1844,0,4700,
1845,1845,0,4800,
1846,1846,0,4900,
1847,1847,0,5000,
1848,1848,0,5100,
1849,1849,500,4700,
1850,1850,0,4800,
1851,1851,0,4900,
1852,1852,0,5000,
1853,1853,300,4800,
1854,1854,0,4900,
1855,1855,300,4700,
1856,1856,0,4800,
1857,1857,500,4400,
1858,1858,0,4500,
1859,1859,0,4600,
1860,1860,0,4700,
1861,1861,0,4800,
1862,1862,200,4700,
1863,1863,200,4600,
1864,1864,0,4700,
1865,1865,200,4600,
1866,1866,300,4400,
1867,1867,0,4500,
1868,1868,200,4400,
1869,1869,0,4500,
1870,1870,0,4600,
1871,1871,0,4700,
1872,1872,500,4300,
1873,1873,200,4200,
1874,1874,0,4300,
1875,1875,0,4400,
1876,1876,300,4200,
1877,1877,0,4300,
1878,1878,0,4400,
1879,1879,0,4500,
1880,1880,0,4600,
1881,1881,0,4700,
1882,1882,300,4500,
1883,1883,0,4600,
1884,1884,0,4700,
1885,1885,200,4600,
1886,1886,300,4400,
1887,1887,0,4500,
1888,1888,0,4600,
1889,1889,0,4700,
1890,1890,0,4800,
1891,1891,200,4700,
1892,1892,0,4800,
1893,1893,0,4900,
1894,1894,0,5000,
1895,1895,500,4600,
1896,1896,0,4700,
1897,1897,0,4800,
1898,1898,0,4900,
1899,1899,0,5000,
1900,1900,0,5100,
1901,1901,0,5200,
1902,1902,500,4800,
1903,1903,0,4900,
1904,1904,200,4800,
1905,1905,0,4900,
1906,1906,0,5000,
1907,1907,1000,4100,
1908,1908,0,4200,
1909,1909,200,4100,
1910,1910,0,4200,
1911,1911,0,4300,
1912,1912,0,4400,
1913,1913,0,4500,
1914,1914,0,4600,
1915,1915,200,4500,
1916,1916,0,4600,
1917,1917,0,4700,
1918,1918,0,4800,
1919,1919,0,4900,
1920,1920,0,5000,
1921,1921,0,5100,
1922,1922,0,5200,
1923,1923,500,4800,
1924,1924,300,4600,
1925,1925,0,4700,
1926,1926,0,4800,
1927,1927,0,4900,
1928,1928,500,4500,
1929,1929,0,4600,
1930,1930,500,4200,
1931,1931,0,4300,
1932,1932,0,4400,
1933,1933,200,4300,
1934,1934,0,4400,
1935,1935,300,4200,
1936,1936,0,4300,
1937,1937,0,4400,
1938,1938,0,4500,
1939,1939,200,4400,
1940,1940,0,4500,
1941,1941,0,4600,
1942,1942,0,4700,
1943,1943,0,4800,
1944,1944,0,4900,
1945,1945,200,4800,
1946,1946,0,4900,
1947,1947,0,5000,
1948,1948,200,4900,
1949,1949,0,5000,
1950,1950,0,5100,
1951,1951,0,5200,
1952,1952,300,5000,
1953,1953,0,5100,
1954,1954,500,4700,
1955,1955,300,4500,
1956,1956,500,4100,
1957,1957,0,4200,
1958,1958,0,4300,
1959,1959,0,4400,
1960,1960,0,4500,
1961,1961,200,4400,
1962,1962,0,4500,
1963,1963,200,4400,
1964,1964,0,4500,
1965,1965,0,4600,
1966,1966,300,4400,
1967,1967,0,4500,
1968,1968,200,4400,
1969,1969,0,4500,
1970,1970,0,4600,
1971,1971,0,4700,
1972,1972,0,4800,
1973,1973,0,4900,
1974,1974,0,5000,
1975,1975,0,5100,
1976,1976,0,5200,
1977,1977,200,5100,
1978,1978,500,4700,
1979,1979,0,4800,
1980,1980,0,4900,
1981,1981,0,5000,
1982,1982,0,5100,
1983,1983,0,5200,
1984,1984,500,4800,
1985,1985,300,4600,
1986,1986,0,4700,
1987,1987,500,4300,
1988,1988,0,4400,
1989,1989,0,4500,
1990,1990,0,4600,
1991,1991,0,4700,
1992,1992,0,4800,
1993,1993,0,4900,
1994,1994,200,4800,
1995,1995,0,4900,
1996,1996,0,5000,
1997,1997,200,4900,
1998,1998,1000,4000,
1999,1999,0,4100,
2000,2000,0,4200,
2001,2001,0,4300,
2002,2002,0,4400,
2003,2003,0,4500,
2004,2004,300,4300,
2005,2005,0,4400,
2006,2006,0,4500,
2007,2007,300,4300,
2008,2008,0,4400,
2009,2009,0,4500,
2010,2010,0,4600,
2011,2011,200,4500,
2012,2012,0,4600,
2013,2013,0,4700,
2014,2014,0,4800,
2015,2015,500,4400,
2016,2016,300,4200,
2017,2017,0,4300,
2018,2018,0,4400,
2019,2019,0,4500,
2020,2020,300,4300,
2021,2021,0,4400,
2022,2022,200,4300,
2023,2023,0,4400,
2024,2024,500,4000,
2025,2025,0,4100,
2026,2026,0,4200,
2027,2027,0,4300,
2028,2028,0,4400,
2029,2029,0,4500,
2030,2030,0,4600,
2031,2031,0,4700,
2032,2032,0,4800,
2033,2033,0,4900,
2034,2034,0,5000,
2035,2035,0,5100,
2036,2036,0,5200,
2037,2037,0,5300,
2038,2038,0,5400,
2039,2039,0,5500,
2040,2040,0,5600,
2041,2041,200,5500,
2042,2042,0,5600,
2043,2043,0,5700,
2044,2044,0,5800,
2045,2045,0,5900,
2046,2046,0,6000,
2047,2047,300,5800,
2048,2048,0,5900,
2049,2049,2000,4000,
2050,2050,0,4100,
2051,2051,0,4200,
2052,2052,200,4100,
2053,2053,0,4200,
2054,2054,0,4300,
2055,2055,0,4400,
2056,2056,0,4500,
2057,2057,300,4300,
2058,2058,0,4400,
2059,2059,500,4000,
2060,2060,0,4100,
2061,2061,0,4200,
2062,2062,0,4300,
2063,2063,300,4100,
2064,2064,0,4200,
2065,2065,200,4100,
2066,2066,0,4200,
2067,2067,0,4300,
2068,2068,300,4100,
2069,2069,0,4200,
2070,2070,200,4100,
2071,2071,200,4000,
2072,2072,0,4100,
2073,2073,0,4200,
2074,2074,0,4300,
2075,2075,0,4400,
2076,2076,200,4300,
2077,2077,0,4400,
2078,2078,0,4500,
2079,2079,0,4600,
2080,2080,0,4700,
2081,2081,0,4800,
2082,2082,0,4900,
2083,2083,300,4700,
2084,2084,200,4600,
2085,2085,0,4700,
2086,2086,300,4500,
2087,2087,0,4600,
2088,2088,0,4700,
2089,2089,0,4800,
2090,2090,0,4900,
2091,2091,0,5000,
2092,2092,300,4800,
2093,2093,200,4700,
2094,2094,200,4600,
2095,2095,300,4400,
2096,2096,0,4500,
2097,2097,300,4300,
2098,2098,0,4400,
2099,2099,0,4500,
2100,2100,0,4600,
2101,2101,0,4700,
2102,2102,200,4600,
2103,2103,0,4700,
2104,2104,0,4800,
2105,2105,0,4900,
2106,2106,1000,4000,
2107,2107,0,4100,
2108,2108,200,4000,
2109,2109,0,4100,
2110,2110,0,4200,
2111,2111,0,4300,
2112,2112,0,4400,
2113,2113,0,4500,
2114,2114,0,4600,
2115,2115,0,4700,
2116,2116,0,4800,
2117,2117,500,4400,
2118,2118,0,4500,
2119,2119,0,4600,
2120,2120,0,4700,
2121,2121,0,4800,
2122,2122,0,4900,
2123,2123,0,5000,
2124,2124,300,4800,
2125,2125,0,4900,
2126,2126,0,5000,
2127,2127,0,5100,
2128,2128,300,4900,
2129,2129,200,4800,
2130,2130,0,4900,
2131,2131,0,5000,
2132,2132,0,5100,
2133,2133,500,4700,
2134,2134,0,4800,
2135,2135,0,4900,
2136,2136,0,5000,
2137,2137,0,5100,
2138,2138,0,5200,
2139,2139,0,5300,
2140,2140,0,5400,
2141,2141,0,5500,
2142,2142,0,5600,
2143,2143,0,5700,
2144,2144,0,5800,
2145,2145,300,5600,
2146,2146,0,5700,
2147,2147,0,5800,
2148,2148,0,5900,
2149,2149,200,5800,
2150,2150,200,5700,
2151,2151,200,5600,
2152,2152,300,5400,
2153,2153,0,5500,
2154,2154,0,5600,
2155,2155,0,5700,
2156,2156,0,5800,
2157,2157,200,5700,
2158,2158,0,5800,
2159,2159,0,5900,
2160,2160,300,5700,
2161,2161,500,5300,
2162,2162,0,5400,
2163,2163,0,5500,
2164,2164,0,5600,
2165,2165,1000,4700,
2166,2166,300,4500,
2167,2167,0,4600,
2168,2168,0,4700,
2169,2169,0,4800,
2170,2170,0,4900,
2171,2171,0,5000,
2172,2172,200,4900,
2173,2173,1000,4000,
2174,2174,0,4100,
2175,2175,0,4200,
2176,2176,0,4300,
2177,2177,300,4100,
2178,2178,0,4200,
2179,2179,0,4300,
2180,2180,0,4400,
2181,2181,0,4500,
2182,2182,0,4600,
2183,2183,0,4700,
2184,2184,300,4500,
2185,2185,0,4600,
2186,2186,0,4700,
2187,2187,0,4800,
2188,2188,0,4900,
2189,2189,0,5000,
2190,2190,0,5100,
2191,2191,0,5200,
2192,2192,0,5300,
2193,2193,200,5200,
2194,2194,0,5300,
2195,2195,0,5400,
2196,2196,200,5300,
2197,2197,0,5400,
2198,2198,0,5500,
2199,2199,1000,4600,
2200,2200,0,4700,
2201,2201,300,4500,
2202,2202,300,4300,
2203,2203,0,4400,
2204,2204,0,4500,
2205,2205,0,4600,
2206,2206,0,4700,
2207,2207,0,4800,
2208,2208,200,4700,
2209,2209,0,4800,
2210,2210,0,4900,
2211,2211,0,5000,
2212,2212,0,5100,
2213,2213,0,5200,
2214,2214,200,5100,
2215,2215,0,5200,
2216,2216,0,5300,
2217,2217,500,4900,
2218,2218,200,4800,
2219,2219,0,4900,
2220,2220,0,5000,
2221,2221,0,5100,
2222,2222,0,5200,
2223,2223,200,5100,
2224,2224,0,5200,
2225,2225,0,5300,
2226,2226,1000,4400,
2227,2227,200,4300,
2228,2228,0,4400,
2229,2229,200,4300,
2230,2230,0,4400,
2231,2231,0,4500,
2232,2232,300,4300,
2233,2233,200,4200,
2234,2234,0,4300,
2235,2235,0,4400,
2236,2236,0,4500,
2237,2237,0,4600,
2238,2238,0,4700,
2239,2239,0,4800,
2240,2240,200,4700,
2241,2241,0,4800,
2242,2242,0,4900,
2243,2243,200,4800,
2244,2244,0,4900,
2245,2245,0,5000,
2246,2246,0,5100,
2247,2247,0,5200,
2248,2248,0,5300,
2249,2249,0,5400,
2250,2250,1000,4500,
2251,2251,0,4600,
2252,2252,200,4500,
2253,2253,0,4600,
2254,2254,200,4500,
2255,2255,0,4600,
2256,2256,0,4700,
2257,2257,0,4800,
2258,2258,0,4900,
2259,2259,0,5000,
2260,2260,0,5100,
2261,2261,0,5200,
2262,2262,0,5300,
2263,2263,0,5400,
2264,2264,0,5500,
2265,2265,1000,4600,
2266,2266,0,4700,
2267,2267,0,4800,
2268,2268,0,4900,
2269,2269,0,5000,
2270,2270,300,4800,
2271,2271,500,4400,
2272,2272,0,4500,
2273,2273,0,4600,
2274,2274,0,4700,
2275,2275,300,4500,
2276,2276,0,4600,
2277,2277,0,4700,
2278,2278,0,4800,
2279,2279,200,4700,
2280,2280,0,4800,
2281,2281,0,4900,
2282,2282,200,4800,
2283,2283,200,4700,
2284,2284,0,4800,
2285,2285,300,4600,
2286,2286,0,4700,
2287,2287,200,4600,
2288,2288,200,4500,
2289,2289,0,4600,
2290,2290,200,4500,
2291,2291,200,4400,
2292,2292,0,4500,
2293,2293,0,4600,
2294,2294,0,4700,
2295,2295,0,4800,
2296,2296,0,4900,
2297,2297,300,4700,
2298,2298,0,4800,
2299,2299,200,4700,
2300,2300,0,4800,
2301,2301,200,4700,
2302,2302,0,4800,
2303,2303,0,4900,
2304,2304,0,5000,
2305,2305,0,5100,
2306,2306,0,5200,
2307,2307,0,5300,
2308,2308,0,5400,
2309,2309,0,5500,
2310,2310,500,5100,
2311,2311,300,4900,
2312,2312,0,5000,
2313,2313,0,5100,
2314,2314,0,5200,
2315,2315,0,5300,
2316,2316,0,5400,
2317,2317,1000,4500,
2318,2318,0,4600,
2319,2319,0,4700,
2320,2320,300,4500,
2321,2321,0,4600,
2322,2322,0,4700,
2323,2323,0,4800,
2324,2324,0,4900,
2325,2325,0,5000,
2326,2326,300,4800,
2327,2327,0,4900,
2328,2328,300,4700,
2329,2329,0,4800,
2330,2330,0,4900,
2331,2331,0,5000,
2332,2332,0,5100,
2333,2333,500,4700,
2334,2334,200,4600,
2335,2335,0,4700,
2336,2336,200,4600,
2337,2337,200,4500,
2338,2338,300,4300,
2339,2339,0,4400,
2340,2340,0,4500,
2341,2341,0,4600,
2342,2342,0,4700,
2343,2343,0,4800,
2344,2344,300,4600,
2345,2345,0,4700,
2346,2346,300,4500,
2347,2347,0,4600,
2348,2348,0,4700,
2349,2349,200,4600,
2350,2350,200,4500,
2351,2351,300,4300,
2352,2352,0,4400,
2353,2353,0,4500,
2354,2354,0,4600,
2355,2355,0,4700,
2356,2356,300,4500,
2357,2357,0,4600,
2358,2358,0,4700,
2359,2359,0,4800,
2360,2360,0,4900,
2361,2361,500,4500,
2362,2362,200,4400,
2363,2363,0,4500,
2364,2364,0,4600,
2365,2365,0,4700,
2366,2366,0,4800,
2367,2367,0,4900,
2368,2368,0,5000,
2369,2369,300,4800,
2370,2370,0,4900,
2371,2371,0,5000,
2372,2372,200,4900,
2373,2373,0,5000,
2374,2374,0,5100,
2375,2375,0,5200,
2376,2376,0,5300,
2377,2377,0,5400,
2378,2378,0,5500,
2379,2379,500,5100,
2380,2380,0,5200,
2381,2381,0,5300,
2382,2382,0,5400,
2383,2383,0,5500,
2384,2384,200,5400,
2385,2385,0,5500,
2386,2386,0,5600,
2387,2387,0,5700,
2388,2388,0,5800,
2389,2389,0,5900,
2390,2390,300,5700,
2391,2391,0,5800,
2392,2392,300,5600,
2393,2393,200,5500,
2394,2394,0,5600,
2395,2395,0,5700,
2396,2396,0,5800,
2397,2397,300,5600,
2398,2398,0,5700,
2399,2399,0,5800,
2400,2400,0,5900,
2401,2401,1000,5000,
2402,2402,0,5100,
2403,2403,0,5200,
2404,2404,0,5300,
2405,2405,500,4900,
2406,2406,0,5000,
2407,2407,0,5100,
2408,2408,0,5200,
2409,2409,0,5300,
2410,2410,0,5400,
2411,2411,200,5300,
2412,2412,300,5100,
2413,2413,0,5200,
2414,2414,0,5300,
2415,2415,500,4900,
2416,2416,300,4700,
2417,2417,0,4800,
2418,2418,0,4900,
2419,2419,0,5000,
2420,2420,0,5100,
2421,2421,0,5200,
2422,2422,0,5300,
2423,2423,500,4900,
2424,2424,0,5000,
2425,2425,0,5100,
2426,2426,0,5200,
2427,2427,0,5300,
2428,2428,200,5200,
2429,2429,0,5300,
2430,2430,0,5400,
2431,2431,0,5500,
2432,2432,200,5400,
2433,2433,0,5500,
2434,2434,0,5600,
2435,2435,0,5700,
2436,2436,0,5800,
2437,2437,0,5900,
2438,2438,0,6000,
2439,2439,200,5900,
2440,2440,300,5700,
2441,2441,0,5800,
2442,2442,1000,4900,
2443,2443,0,5000,
2444,2444,500,4600,
2445,2445,500,4200,
2446,2446,0,4300,
2447,2447,0,4400,
2448,2448,0,4500,
2449,2449,300,4300,
2450,2450,0,4400,
2451,2451,0,4500,
2452,2452,0,4600,
2453,2453,200,4500,
2454,2454,0,4600,
2455,2455,0,4700,
2456,2456,500,4300,
2457,2457,0,4400,
2458,2458,0,4500,
2459,2459,0,4600,
2460,2460,0,4700,
2461,2461,0,4800,
2462,2462,0,4900,
2463,2463,0,5000,
2464,2464,0,5100,
2465,2465,1000,4200,
2466,2466,0,4300,
2467,2467,0,4400,
2468,2468,0,4500,
2469,2469,0,4600,
2470,2470,0,4700,
2471,2471,0,4800,
2472,2472,200,4700,
2473,2473,0,4800,
2474,2474,0,4900,
2475,2475,0,5000,
2476,2476,0,5100,
2477,2477,0,5200,
2478,2478,0,5300,
2479,2479,200,5200,
2480,2480,200,5100,
2481,2481,0,5200,
2482,2482,0,5300,
2483,2483,1000,4400,
2484,2484,0,4500,
2485,2485,200,4400,
2486,2486,200,4300,
2487,2487,0,4400,
2488,2488,0,4500,
